latitude,longitude,density
35.62916666666667,139.75498737373738,1.4390789679525134e-05
35.62916666666667,139.75549242424242,2.4754412184708583e-05
35.62916666666667,139.75599747474746,4.172939221378456e-05
35.62916666666667,139.75650252525253,6.893980087455443e-05
35.62916666666667,139.75700757575757,0.00011162582759729468
35.62916666666667,139.7575126262626,0.00017716279930761735
35.62916666666667,139.75801767676768,0.0002756576997181014
35.62916666666667,139.75852272727272,0.0004206137453248976
35.62916666666667,139.75902777777776,0.0006296791166189145
35.62916666666667,139.75953282828283,0.0009255833026768401
35.62916666666667,139.76003787878787,0.0013375824774334221
35.62916666666667,139.76054292929294,0.001904209464692661
35.62916666666667,139.76104797979798,0.002679076230497364
35.62916666666667,139.76155303030302,0.003743288711656822
35.62916666666667,139.7620580808081,0.005231339516065252
35.62916666666667,139.76256313131313,0.007383162453153493
35.62916666666667,139.76306818181817,0.010644933827267031
35.62916666666667,139.76357323232324,0.015857491120493512
35.62916666666667,139.76407828282828,0.02459708696382877
35.62916666666667,139.76458333333332,0.03977265638293263
35.62916666666667,139.7650883838384,0.06664146234381467
35.62916666666667,139.76559343434343,0.11448521904892672
35.62916666666667,139.76609848484847,0.1992939269158402
35.62916666666667,139.76660353535354,0.34793234648306076
35.62916666666667,139.76710858585858,0.6044034181025887
35.62916666666667,139.76761363636362,1.03894996097914
35.62916666666667,139.7681186868687,1.7608089354035106
35.62916666666667,139.76862373737373,2.93538931939234
35.62916666666667,139.7691287878788,4.806404343669089
35.62916666666667,139.76963383838384,7.722960607606614
35.62916666666667,139.77013888888888,12.170708396045463
35.62916666666667,139.77064393939395,18.80484557930238
35.62916666666667,139.771148989899,28.481074706585343
35.62916666666667,139.77165404040403,42.278689071978896
35.62916666666667,139.7721590909091,61.50810563216523
35.62916666666667,139.77266414141414,87.69381958333992
35.62916666666667,139.77316919191918,122.52349039966197
35.62916666666667,139.77367424242425,167.75526900495507
35.62916666666667,139.7741792929293,225.0790079245453
35.62916666666667,139.77468434343433,295.93283166792213
35.62916666666667,139.7751893939394,381.2843858751869
35.62916666666667,139.77569444444444,481.39505320095316
35.62916666666667,139.77619949494948,595.594066819952
35.62916666666667,139.77670454545455,722.0959006474214
35.62916666666667,139.7772095959596,857.8966174573168
35.62916666666667,139.77771464646466,998.781429256218
35.62916666666667,139.7782196969697,1139.4658383833744
35.62916666666667,139.77872474747474,1273.8768904074352
35.62916666666667,139.7792297979798,1395.5611743276766
35.62916666666667,139.77973484848485,1498.18536358866
35.62916666666667,139.7802398989899,1576.0771136761564
35.62916666666667,139.78074494949496,1624.7427591191624
35.62916666666667,139.78125,1641.2962925279526
35.62984006734007,139.73125,4.4099276083066985e-08
35.62984006734007,139.73175505050503,4.365450546396758e-08
35.62984006734007,139.7322601010101,4.234692794332237e-08
35.62984006734007,139.73276515151514,4.0254086171112724e-08
35.62984006734007,139.73327020202018,3.749671818666157e-08
35.62984006734007,139.73377525252525,3.42272313541393e-08
35.62984006734007,139.7342803030303,3.061579257773124e-08
35.62984006734007,139.73478535353533,2.6835795158136198e-08
35.62984006734007,139.7352904040404,2.3050409983959227e-08
35.62984006734007,139.73579545454544,1.940162317812819e-08
35.62984006734007,139.7363005050505,1.6002679281310148e-08
35.62984006734007,139.73680555555555,1.2934289058872853e-08
35.62984006734007,139.7373106060606,1.0244426449123809e-08
35.62984006734007,139.73781565656566,7.951113639602077e-09
35.62984006734007,139.7383207070707,6.047327634417864e-09
35.62984006734007,139.73882575757574,4.5070695995725884e-09
35.62984006734007,139.7393308080808,3.2917001284039795e-09
35.62984006734007,139.73983585858585,2.3558168333741743e-09
35.62984006734007,139.7403409090909,1.6521829271268922e-09
35.62984006734007,139.74084595959596,1.1354565460966441e-09
35.62984006734007,139.741351010101,7.646815103893756e-10
35.62984006734007,139.74185606060604,5.046576871792521e-10
35.62984006734007,139.7423611111111,3.264058296709225e-10
35.62984006734007,139.74286616161615,2.0698402100692382e-10
35.62984006734007,139.7433712121212,1.2891745728945333e-10
35.62984006734007,139.74387626262626,7.949613094540265e-11
35.62984006734007,139.7443813131313,5.0214649006995527e-11
35.62984006734007,139.74488636363637,3.67401424771625e-11
35.62984006734007,139.7453914141414,4.012293728963223e-11
35.62984006734007,139.74589646464645,7.076471892495131e-11
35.62984006734007,139.74640151515152,1.5845179962521306e-10
35.62984006734007,139.74690656565656,3.7559665705480775e-10
35.62984006734007,139.7474116161616,8.887650536126597e-10
35.62984006734007,139.74791666666667,2.06950029614064e-09
35.62984006734007,139.7484217171717,4.726551815745756e-09
35.62984006734007,139.74892676767675,1.0580558107977304e-08
35.62984006734007,139.74943181818182,2.3210684811702634e-08
35.62984006734007,139.74993686868686,4.989614803452131e-08
35.62984006734007,139.7504419191919,1.051095892944024e-07
35.62984006734007,139.75094696969697,2.16976737931503e-07
35.62984006734007,139.751452020202,4.3891397268173914e-07
35.62984006734007,139.75195707070705,8.700437134885853e-07
35.62984006734007,139.75246212121212,1.6900451132696243e-06
35.62984006734007,139.75296717171716,3.217001717782833e-06
35.62984006734007,139.75347222222223,6.0006792595504116e-06
35.62984006734007,139.75397727272727,1.0968474967384093e-05
35.62984006734007,139.7544823232323,1.9646706880929775e-05
35.62984006734007,139.75498737373738,3.448518560045272e-05
35.62984006734007,139.75549242424242,5.9316743422004586e-05
35.62984006734007,139.75599747474746,9.998349869751324e-05
35.62984006734007,139.75650252525253,0.00016515543570598282
35.62984006734007,139.75700757575757,0.0002673516299441494
35.62984006734007,139.7575126262626,0.00042414844729432376
35.62984006734007,139.75801767676768,0.0006595237598536894
35.62984006734007,139.75852272727272,0.0010052498518622018
35.62984006734007,139.75902777777776,0.0015022309367232112
35.62984006734007,139.75953282828283,0.0022017264780503057
35.62984006734007,139.76003787878787,0.003166587696053566
35.62984006734007,139.76054292929294,0.004473100992929118
35.62984006734007,139.76104797979798,0.006215016566887864
35.62984006734007,139.76155303030302,0.008513240473957143
35.62984006734007,139.7620580808081,0.011538131524859194
35.62984006734007,139.76256313131313,0.015557397651253437
35.62984006734007,139.76306818181817,0.021032801515230595
35.62984006734007,139.76357323232324,0.028805561450607083
35.62984006734007,139.76407828282828,0.040436644900595994
35.62984006734007,139.76458333333332,0.058808151473118346
35.62984006734007,139.7650883838384,0.08915030071573396
35.62984006734007,139.76559343434343,0.14073952442352053
35.62984006734007,139.76609848484847,0.22961919870054553
35.62984006734007,139.76660353535354,0.38282330354780936
35.62984006734007,139.76710858585858,0.6447238320861466
35.62984006734007,139.76761363636362,1.0862508512166404
35.62984006734007,139.7681186868687,1.8178076166442692
35.62984006734007,139.76862373737373,3.0066593064013416
35.62984006734007,139.7691287878788,4.899330958611082
35.62984006734007,139.76963383838384,7.849016172576846
35.62984006734007,139.77013888888888,12.347089976965972
35.62984006734007,139.77064393939395,19.056492629376308
35.62984006734007,139.771148989899,28.843039163920757
35.62984006734007,139.77165404040403,42.79876366924573
35.62984006734007,139.7721590909091,62.24952794085789
35.62984006734007,139.77266414141414,88.73776541449796
35.62984006734007,139.77316919191918,123.97096298011583
35.62984006734007,139.77367424242425,169.72789911289314
35.62984006734007,139.7741792929293,227.71822970787255
35.62984006734007,139.77468434343433,299.3969160742441
35.62984006734007,139.7751893939394,385.7429219869802
35.62984006734007,139.77569444444444,487.02068059252866
35.62984006734007,139.77619949494948,602.5515756655533
35.62984006734007,139.77670454545455,730.5292052275018
35.62984006734007,139.7772095959596,867.9145246292014
35.62984006734007,139.77771464646466,1010.4434995548343
35.62984006734007,139.7782196969697,1152.7698983049786
35.62984006734007,139.77872474747474,1288.749830603551
35.62984006734007,139.7792297979798,1411.854512480793
35.62984006734007,139.77973484848485,1515.6766515491101
35.62984006734007,139.7802398989899,1594.4776594070413
35.62984006734007,139.78074494949496,1643.711392188432
35.62984006734007,139.78125,1660.4581371672916
35.63051346801347,139.73125,1.5924551982437103e-07
35.63051346801347,139.73175505050503,1.576394225208578e-07
35.63051346801347,139.7322601010101,1.5291767013803467e-07
35.63051346801347,139.73276515151514,1.4536027451985836e-07
35.63051346801347,139.73327020202018,1.3540322903298568e-07
35.63051346801347,139.73377525252525,1.2359688715486923e-07
35.63051346801347,139.7342803030303,1.1055573328407905e-07
35.63051346801347,139.73478535353533,9.690590255864148e-08
35.63051346801347,139.7352904040404,8.323661628378794e-08
35.63051346801347,139.73579545454544,7.006059611813178e-08
35.63051346801347,139.7363005050505,5.778677588968065e-08
35.63051346801347,139.73680555555555,4.670660772524444e-08
35.63051346801347,139.7373106060606,3.699332881692839e-08
35.63051346801347,139.73781565656566,2.8712018523124857e-08
35.63051346801347,139.7383207070707,2.183731631946315e-08
35.63051346801347,139.73882575757574,1.627533861744745e-08
35.63051346801347,139.7393308080808,1.188655582840668e-08
35.63051346801347,139.73983585858585,8.507016705586978e-09
35.63051346801347,139.7403409090909,5.966145649598319e-09
35.63051346801347,139.74084595959596,4.100209141323799e-09
35.63051346801347,139.741351010101,2.761308862716853e-09
35.63051346801347,139.74185606060604,1.8223268358695427e-09
35.63051346801347,139.7423611111111,1.1785947908895143e-09
35.63051346801347,139.74286616161615,7.47206541188436e-10
35.63051346801347,139.7433712121212,4.6489354304029307e-10
35.63051346801347,139.74387626262626,2.8532034451174603e-10
35.63051346801347,139.7443813131313,1.7663723778516519e-10
35.63051346801347,139.74488636363637,1.2031851839547189e-10
35.63051346801347,139.7453914141414,1.130155291801681e-10
35.63051346801347,139.74589646464645,1.7495734754327047e-10
35.63051346801347,139.74640151515152,3.7254518904671555e-10
35.63051346801347,139.74690656565656,8.716347979423624e-10
35.63051346801347,139.7474116161616,2.056334021793987e-09
35.63051346801347,139.74791666666667,4.7849764013207885e-09
35.63051346801347,139.7484217171717,1.0926816976245024e-08
35.63051346801347,139.74892676767675,2.445926347701927e-08
35.63051346801347,139.74943181818182,5.365615162545844e-08
35.63051346801347,139.74993686868686,1.1534475046863282e-07
35.63051346801347,139.7504419191919,2.4298134422580906e-07
35.63051346801347,139.75094696969697,5.015839430235411e-07
35.63051346801347,139.751452020202,1.0146346110223831e-06
35.63051346801347,139.75195707070705,2.0112731130240306e-06
35.63051346801347,139.75246212121212,3.906859500162509e-06
35.63051346801347,139.75296717171716,7.436695476573748e-06
35.63051346801347,139.75347222222223,1.3871640147176187e-05
35.63051346801347,139.75397727272727,2.535545991686569e-05
35.63051346801347,139.7544823232323,4.5416268549892936e-05
35.63051346801347,139.75498737373738,7.971652717262499e-05
35.63051346801347,139.75549242424242,0.0001371145017943507
35.63051346801347,139.75599747474746,0.00023110980968033684
35.63051346801347,139.75650252525253,0.0003817301231149515
35.63051346801347,139.75700757575757,0.0006178778881921014
35.63051346801347,139.7575126262626,0.0009800889095378398
35.63051346801347,139.75801767676768,0.0015235573836276102
35.63051346801347,139.75852272727272,0.002321163070187094
35.63051346801347,139.75902777777776,0.003466122320217743
35.63051346801347,139.75953282828283,0.0050738309701353545
35.63051346801347,139.76003787878787,0.007282573090129762
35.63051346801347,139.76054292929294,0.010253201074958883
35.63051346801347,139.76104797979798,0.014168915913467759
35.63051346801347,139.76155303030302,0.0192383116587182
35.63051346801347,139.7620580808081,0.02570855022536863
35.63051346801347,139.76256313131313,0.03390191040662167
35.63051346801347,139.76306818181817,0.044299527846072974
35.63051346801347,139.76357323232324,0.057713120203115656
35.63051346801347,139.76407828282828,0.07561192533266577
35.63051346801347,139.76458333333332,0.10071188425944963
35.63051346801347,139.7650883838384,0.13799177184629666
35.63051346801347,139.76559343434343,0.19638077322187325
35.63051346801347,139.76609848484847,0.29146629367601873
35.63051346801347,139.76660353535354,0.4496973421381949
35.63051346801347,139.76710858585858,0.7146969579127643
35.63051346801347,139.76761363636362,1.1564230398544948
35.63051346801347,139.7681186868687,1.8839890576620735
35.63051346801347,139.76862373737373,3.0629124675296837
35.63051346801347,139.7691287878788,4.937318273356579
35.63051346801347,139.76963383838384,7.857097007716764
35.63051346801347,139.77013888888888,12.309118030860054
35.63051346801347,139.77064393939395,18.9502863153217
35.63051346801347,139.771148989899,28.638536413457597
35.63051346801347,139.77165404040403,42.45593085521366
35.63051346801347,139.7721590909091,61.71616917374274
35.63051346801347,139.77266414141414,87.94746785865748
35.63051346801347,139.77316919191918,122.84150528238386
35.63051346801347,139.77367424242425,168.16052727894748
35.63051346801347,139.7741792929293,225.59824727311073
35.63051346801347,139.77468434343433,296.59602123607465
35.63051346801347,139.7751893939394,382.1236345429787
35.63051346801347,139.77569444444444,482.44302559330464
35.63051346801347,139.77619949494948,596.8819320897552
35.63051346801347,139.77670454545455,723.6509079516898
35.63051346801347,139.7772095959596,859.739466268873
35.63051346801347,139.77771464646466,1000.9236701546223
35.63051346801347,139.7782196969697,1141.907586983655
35.63051346801347,139.77872474747474,1276.6051508202631
35.63051346801347,139.7792297979798,1398.5490401746197
35.63051346801347,139.77973484848485,1501.3922919339875
35.63051346801347,139.7802398989899,1579.4503562417049
35.63051346801347,139.78074494949496,1628.2198998277472
35.63051346801347,139.78125,1644.8087008166794
35.631186868686875,139.73125,5.54689636301517e-07
35.631186868686875,139.73175505050503,5.490952212788012e-07
35.631186868686875,139.7322601010101,5.326482461066708e-07
35.631186868686875,139.73276515151514,5.06324057962112e-07
35.631186868686875,139.73327020202018,4.7164132438662093e-07
35.631186868686875,139.73377525252525,4.305170561128229e-07
35.631186868686875,139.7342803030303,3.8509164696974944e-07
35.631186868686875,139.73478535353533,3.3754607305539463e-07
35.631186868686875,139.7352904040404,2.899327308979877e-07
35.631186868686875,139.73579545454544,2.4403755074711764e-07
35.631186868686875,139.7363005050505,2.012849454035465e-07
35.631186868686875,139.73680555555555,1.6269011124435526e-07
35.631186868686875,139.7373106060606,1.2885647419642088e-07
35.631186868686875,139.73781565656566,1.0001072098643376e-07
35.631186868686875,139.7383207070707,7.606451493086181e-08
35.631186868686875,139.73882575757574,5.66908373635574e-08
35.631186868686875,139.7393308080808,4.1403673802321926e-08
35.631186868686875,139.73983585858585,2.96319432246579e-08
35.631186868686875,139.7403409090909,2.078148996161227e-08
35.631186868686875,139.74084595959596,1.4281989537059525e-08
35.631186868686875,139.741351010101,9.618271183695667e-09
35.631186868686875,139.74185606060604,6.347535485414979e-09
35.631186868686875,139.7423611111111,4.105148669844717e-09
35.631186868686875,139.74286616161615,2.602192169750287e-09
35.631186868686875,139.7433712121212,1.6179169812268734e-09
35.631186868686875,139.74387626262626,9.89947484203324e-10
35.631186868686875,139.7443813131313,6.048101944144224e-10
35.631186868686875,139.74488636363637,3.915550262320482e-10
35.631186868686875,139.7453914141414,3.2259336924800927e-10
35.631186868686875,139.74589646464645,4.297396432446389e-10
35.631186868686875,139.74640151515152,8.525056170013557e-10
35.631186868686875,139.74690656565656,1.955362758726449e-09
35.631186868686875,139.7474116161616,4.5915385266432675e-09
35.631186868686875,139.74791666666667,1.0673041138457105e-08
35.631186868686875,139.7484217171717,2.4366910625249397e-08
35.631186868686875,139.74892676767675,5.4541563294476956e-08
35.631186868686875,139.74943181818182,1.196461443009299e-07
35.631186868686875,139.74993686868686,2.572029162282615e-07
35.631186868686875,139.7504419191919,5.418146066302342e-07
35.631186868686875,139.75094696969697,1.118462179380235e-06
35.631186868686875,139.751452020202,2.2624931033908583e-06
35.631186868686875,139.75195707070705,4.4848561114456755e-06
35.631186868686875,139.75246212121212,8.711743036299794e-06
35.631186868686875,139.75296717171716,1.6582764313094106e-05
35.631186868686875,139.75347222222223,3.09317288050995e-05
35.631186868686875,139.75397727272727,5.6538849059562e-05
35.631186868686875,139.7544823232323,0.00010127107476065062
35.631186868686875,139.75498737373738,0.0001777541958769308
35.631186868686875,139.75549242424242,0.0003057389611714001
35.631186868686875,139.75599747474746,0.0005153223901763081
35.631186868686875,139.75650252525253,0.0008511495920008611
35.631186868686875,139.75700757575757,0.0013776334198497425
35.631186868686875,139.7575126262626,0.0021850733886194856
35.631186868686875,139.75801767676768,0.003396323630522304
35.631186868686875,139.75852272727272,0.005173361816699679
35.631186868686875,139.75902777777776,0.007722786098123735
35.631186868686875,139.75953282828283,0.01129899848155134
35.631186868686875,139.76003787878787,0.01620376438356294
35.631186868686875,139.76054292929294,0.02278119247229674
35.631186868686875,139.76104797979798,0.031408283294914165
35.631186868686875,139.76155303030302,0.04248351760234774
35.631186868686875,139.7620580808081,0.05642016476890726
35.631186868686875,139.76256313131313,0.07365805409745789
35.631186868686875,139.76306818181817,0.09471886784631191
35.631186868686875,139.76357323232324,0.12034759201262887
35.631186868686875,139.76407828282828,0.15180937532853062
35.631186868686875,139.76458333333332,0.19145029639921804
35.631186868686875,139.7650883838384,0.24368661799170502
35.631186868686875,139.76559343434343,0.31666405987995877
35.631186868686875,139.76609848484847,0.42492878053577365
35.631186868686875,139.76660353535354,0.5935731203957318
35.631186868686875,139.76710858585858,0.8644516168237985
35.631186868686875,139.76761363636362,1.3051835241236474
35.631186868686875,139.7681186868687,2.0217269592103495
35.631186868686875,139.76862373737373,3.1752666712126705
35.631186868686875,139.7691287878788,5.003923473148788
35.631186868686875,139.76963383838384,7.8492796467770525
35.631186868686875,139.77013888888888,12.186840409789003
35.631186868686875,139.77064393939395,18.658273270003118
35.631186868686875,139.771148989899,28.101616075263934
35.631186868686875,139.77165404040403,41.57376646536444
35.631186868686875,139.7721590909091,60.357750138333124
35.631186868686875,139.77266414141414,85.94595169485963
35.631186868686875,139.77316919191918,119.99023089149021
35.631186868686875,139.77367424242425,164.21121337429926
35.631186868686875,139.7741792929293,220.26249627750502
35.631186868686875,139.77468434343433,289.5512133673196
35.631186868686875,139.7751893939394,373.02407144756165
35.631186868686875,139.77569444444444,470.93674136339564
35.631186868686875,139.77619949494948,582.6329403497184
35.631186868686875,139.77670454545455,706.3658501772795
35.631186868686875,139.7772095959596,839.1967684474656
35.631186868686875,139.77771464646466,977.0025398632871
35.631186868686875,139.7782196969697,1114.6136457800862
35.631186868686875,139.77872474747474,1246.0893400065738
35.631186868686875,139.7792297979798,1365.1167585265914
35.631186868686875,139.77973484848485,1465.500544302844
35.631186868686875,139.7802398989899,1541.6919431739473
35.631186868686875,139.78074494949496,1589.2952020653713
35.631186868686875,139.78125,1605.4871830954457
35.631860269360274,139.73125,1.863716914963076e-06
35.631860269360274,139.73175505050503,1.8449200865906464e-06
35.631860269360274,139.7322601010101,1.7896594438803742e-06
35.631860269360274,139.73276515151514,1.701212082554449e-06
35.631860269360274,139.73327020202018,1.5846806153272134e-06
35.631860269360274,139.73377525252525,1.446506059120023e-06
35.631860269360274,139.7342803030303,1.2938799818479394e-06
35.631860269360274,139.73478535353533,1.1341303049067097e-06
35.631860269360274,139.7352904040404,9.74152931672299e-07
35.631860269360274,139.73579545454544,8.199484581677532e-07
35.631860269360274,139.7363005050505,6.763028080305465e-07
35.631860269360274,139.73680555555555,5.46626967416711e-07
35.631860269360274,139.7373106060606,4.329484036537395e-07
35.631860269360274,139.73781565656566,3.3602876769417225e-07
35.631860269360274,139.7383207070707,2.555712546785235e-07
35.631860269360274,139.73882575757574,1.9047710556822012e-07
35.631860269360274,139.7393308080808,1.3911334680279752e-07
35.631860269360274,139.73983585858585,9.956118707977809e-08
35.631860269360274,139.7403409090909,6.982430494725025e-08
35.631860269360274,139.74084595959596,4.798644704865385e-08
35.631860269360274,139.741351010101,3.23166638246209e-08
35.631860269360274,139.74185606060604,2.132714353893673e-08
35.631860269360274,139.7423611111111,1.3792636571573931e-08
35.631860269360274,139.74286616161615,8.742103224121667e-09
35.631860269360274,139.7433712121212,5.433047491404439e-09
35.631860269360274,139.74387626262626,3.3177947442013314e-09
35.631860269360274,139.7443813131313,2.009633047884679e-09
35.631860269360274,139.74488636363637,1.256364857571778e-09
35.631860269360274,139.7453914141414,9.310422102557033e-10
35.631860269360274,139.74589646464645,1.0574299471472231e-09
35.631860269360274,139.74640151515152,1.9068673414420126e-09
35.631860269360274,139.74690656565656,4.245282584081518e-09
35.631860269360274,139.7474116161616,9.89688293000892e-09
35.631860269360274,139.74791666666667,2.2967678020466107e-08
35.631860269360274,139.7484217171717,5.241682374868448e-08
35.631860269360274,139.74892676767675,1.1731742550649188e-07
35.631860269360274,139.74943181818182,2.5735096003991526e-07
35.631860269360274,139.74993686868686,5.532242621032526e-07
35.631860269360274,139.7504419191919,1.1654016699568858e-06
35.631860269360274,139.75094696969697,2.4057257838888088e-06
35.631860269360274,139.751452020202,4.866447380475207e-06
35.631860269360274,139.75195707070705,9.646576764673685e-06
35.631860269360274,139.75246212121212,1.8738278087588712e-05
35.631860269360274,139.75296717171716,3.566821766863982e-05
35.631860269360274,139.75347222222223,6.653167208527788e-05
35.631860269360274,139.75397727272727,0.00012161042862529934
35.631860269360274,139.7544823232323,0.00021782545641329436
35.631860269360274,139.75498737373738,0.0003823332022259185
35.631860269360274,139.75549242424242,0.0006576142076188534
35.631860269360274,139.75599747474746,0.001108400011804122
35.631860269360274,139.75650252525253,0.001830706093613286
35.631860269360274,139.75700757575757,0.0029630468011311575
35.631860269360274,139.7575126262626,0.004699566919024876
35.631860269360274,139.75801767676768,0.0073043126811978476
35.631860269360274,139.75852272727272,0.011125194279948583
35.631860269360274,139.75902777777776,0.01660542807185477
35.631860269360274,139.75953282828283,0.02428953191028518
35.631860269360274,139.76003787878787,0.03482051875872851
35.631860269360274,139.76054292929294,0.04892513681121848
35.631860269360274,139.76104797979798,0.0673852965646608
35.631860269360274,139.76155303030302,0.09099678229721753
35.631860269360274,139.7620580808081,0.12052167798165517
35.631860269360274,139.76256313131313,0.1566495425092866
35.631860269360274,139.76306818181817,0.19999543092105967
35.631860269360274,139.76357323232324,0.2511820093592204
35.631860269360274,139.76407828282828,0.311080517193799
35.631860269360274,139.76458333333332,0.38132420925533683
35.631860269360274,139.7650883838384,0.4652618209062816
35.631860269360274,139.76559343434343,0.5695912243240582
35.631860269360274,139.76609848484847,0.7070070882055587
35.631860269360274,139.76660353535354,0.900309442281282
35.631860269360274,139.76710858585858,1.1885434600147575
35.631860269360274,139.76761363636362,1.635853258944486
35.631860269360274,139.7681186868687,2.343796119988644
35.631860269360274,139.76862373737373,3.4678206591797744
35.631860269360274,139.7691287878788,5.238387121925381
35.631860269360274,139.76963383838384,7.986713818882403
35.631860269360274,139.77013888888888,12.174291954642941
35.631860269360274,139.77064393939395,18.42407854312938
35.631860269360274,139.771148989899,27.549682944270554
35.631860269360274,139.77165404040403,40.57704690814229
35.631860269360274,139.7721590909091,58.751361084222005
35.631860269360274,139.77266414141414,83.52068777278598
35.631860269360274,139.77316919191918,116.48750457574215
35.631860269360274,139.77367424242425,159.32070395747465
35.631860269360274,139.7741792929293,213.62392425035353
35.631860269360274,139.77468434343433,280.76161201410036
35.631860269360274,139.7751893939394,361.65164334329427
35.631860269360274,139.77569444444444,456.5418314209097
35.631860269360274,139.77619949494948,564.7958404115316
35.631860269360274,139.77670454545455,684.7201401559305
35.631860269360274,139.7772095959596,813.4658212187726
35.631860269360274,139.77771464646466,947.0358441063491
35.631860269360274,139.7782196969697,1080.418926813561
35.631860269360274,139.77872474747474,1207.8562618530443
35.631860269360274,139.7792297979798,1323.2283923486036
35.631860269360274,139.77973484848485,1420.5298168701509
35.631860269360274,139.7802398989899,1494.3818476514741
35.631860269360274,139.78074494949496,1540.5234634669848
35.631860269360274,139.78125,1556.2180393849744
35.63253367003367,139.73125,6.040277737519981e-06
35.63253367003367,139.73175505050503,5.979357507192178e-06
35.63253367003367,139.7322601010101,5.8002586178264825e-06
35.63253367003367,139.73276515151514,5.513602086074414e-06
35.63253367003367,139.73327020202018,5.135925400976823e-06
35.63253367003367,139.73377525252525,4.6881037989534724e-06
35.63253367003367,139.7342803030303,4.193445040608297e-06
35.63253367003367,139.73478535353533,3.6756988060924714e-06
35.63253367003367,139.7352904040404,3.157214611833143e-06
35.63253367003367,139.73579545454544,2.657440296965372e-06
35.63253367003367,139.7363005050505,2.1918869661833078e-06
35.63253367003367,139.73680555555555,1.771609573031884e-06
35.63253367003367,139.7373106060606,1.4031791078825182e-06
35.63253367003367,139.73781565656566,1.089064069747084e-06
35.63253367003367,139.7383207070707,8.283025186318255e-07
35.63253367003367,139.73882575757574,6.173333933079888e-07
35.63253367003367,139.7393308080808,4.508642512487238e-07
35.63253367003367,139.73983585858585,3.2267631828512067e-07
35.63253367003367,139.7403409090909,2.262995440913918e-07
35.63253367003367,139.74084595959596,1.5552337157900253e-07
35.63253367003367,139.741351010101,1.047377924120159e-07
35.63253367003367,139.74185606060604,6.912075300335264e-08
35.63253367003367,139.7423611111111,4.4701016850804986e-08
35.63253367003367,139.74286616161615,2.833084853296193e-08
35.63253367003367,139.7433712121212,1.7602179600958582e-08
35.63253367003367,139.74387626262626,1.073563894139781e-08
35.63253367003367,139.7443813131313,6.466593122517071e-09
35.63253367003367,139.74488636363637,3.949020318954854e-09
35.63253367003367,139.7453914141414,2.700418455147478e-09
35.63253367003367,139.74589646464645,2.6253342629316873e-09
35.63253367003367,139.74640151515152,4.193591902294818e-09
35.63253367003367,139.74690656565656,8.935915128407342e-09
35.63253367003367,139.7474116161616,2.0601418589429646e-08
35.63253367003367,139.74791666666667,4.76878647288947e-08
35.63253367003367,139.7484217171717,1.0877112548436328e-07
35.63253367003367,139.74892676767675,2.4341663909758553e-07
